block_id,season,date,ETa,ETo,Kc,NDVI
K18,2023/2024,2024-04-08,0.7724926518458947,1.6203466677198224,,
K18,2023/2024,2024-04-09,0.9557433034859452,2.004839728860294,,
K18,2023/2024,2024-04-10,1.2470166823443245,2.615749583524816,,
K18,2023/2024,2024-04-11,2.0815740847120097,4.366349762561274,,
K18,2023/2024,2024-04-12,1.972611670400582,4.137897865445006,,
K18,2023/2024,2024-04-13,1.9373454673617492,4.063837986366422,,
K18,2023/2024,2024-04-14,2.127032111672794,4.650564754710478,0.4573618570963542,0.4143400753245634
K18,2023/2024,2024-04-15,1.6465346392463236,3.5999007879519,,
K18,2023/2024,2024-04-16,1.4032926372453278,3.0682002048866424,,
K18,2023/2024,2024-04-17,1.2145524866440718,2.655557669845282,,
K18,2023/2024,2024-04-18,1.182016559675628,2.5845109528186274,,
K18,2023/2024,2024-04-19,1.53884453866996,3.244606766046262,0.4743048724006204,0.404636869243547
K18,2023/2024,2024-04-20,0.9319508122462852,1.9649507111194089,,
K18,2023/2024,2024-04-21,1.3751163856655944,2.899217493393842,,
K18,2023/2024,2024-04-22,1.1256436366660922,2.373200809254366,,
K18,2023/2024,2024-04-23,0.92872589709712,1.9580416211894915,,
K18,2023/2024,2024-04-24,0.9471198437260646,1.9667174395392923,0.4815640917011335,0.373259750067019
K18,2023/2024,2024-04-25,1.5111936681410845,3.1380597282858456,,
K18,2023/2024,2024-04-26,2.012461643592984,4.178950889437807,,
K18,2023/2024,2024-04-27,2.360414093615962,4.901422837201287,,
K18,2023/2024,2024-04-28,1.7053064084520526,3.5411679136986827,,
K18,2023/2024,2024-04-29,1.4952201095281863,3.278926176183364,0.4560057322184245,0.3621625339283663
K18,2023/2024,2024-04-30,1.2780966665230544,2.802505792356005,,
K18,2024/2025,2024-08-01,,1.5968402039770986,,
K18,2024/2025,2024-08-02,,1.388486375995711,,
K18,2024/2025,2024-08-03,,2.3717412013633576,,
K18,2024/2025,2024-08-04,,1.1184665455537683,,
K18,2024/2025,2024-08-05,,1.3265389835133272,,
K18,2024/2025,2024-08-06,,1.9346062155330883,,
K18,2024/2025,2024-08-07,,1.671468547746247,,
K18,2024/2025,2024-08-08,,1.2856182023590683,,
K18,2024/2025,2024-08-09,,1.4892769607843137,,
K18,2024/2025,2024-08-10,,1.267230015175015,,
K18,2024/2025,2024-08-11,,1.3692788516773895,,
K18,2024/2025,2024-08-12,0.755831101361443,1.6916304943608302,0.446806926353305,0.5428767484777114
K18,2024/2025,2024-08-13,0.9335464028751148,2.0893671372357536,,
K18,2024/2025,2024-08-14,0.593104642980239,1.327429229137944,,
K18,2024/2025,2024-08-15,1.045672397987515,2.340316174077053,,
K18,2024/2025,2024-08-16,0.9927371155981924,2.2218364640778185,,
K18,2024/2025,2024-08-17,0.5774776982326134,1.2924643123851105,,
K18,2024/2025,2024-08-18,0.8421553069469976,1.884832045611213,,
K18,2024/2025,2024-08-19,1.1763634775199143,2.632821475758272,,
K18,2024/2025,2024-08-20,1.1226616653741577,2.512629789464614,,
K18,2024/2025,2024-08-21,0.6666973338407629,1.492141274844899,,
K18,2024/2025,2024-08-22,1.3298039155847885,2.97624236462163,,
K18,2024/2025,2024-08-23,1.858489691042433,4.159505507525275,,
K18,2024/2025,2024-08-24,0.7467683530321308,1.671348721373315,,
K18,2024/2025,2024-08-25,0.9676530127431832,2.165717031441482,,
K18,2024/2025,2024-08-26,0.6110337201286765,1.3675617891199447,,
K18,2024/2025,2024-08-27,0.5923274919098499,1.3256996005189186,,
K18,2024/2025,2024-08-28,0.7548087624942555,1.6893513997395833,,
K18,2024/2025,2024-08-29,0.9893592385684744,2.2142887489468444,,
K18,2024/2025,2024-08-30,1.4188290764303768,3.175484451593137,,
K18,2024/2025,2024-08-31,1.915117749980852,4.286243812710631,,
K18,2024/2025,2024-09-01,1.1626074547861136,2.651431214575674,0.4384829951267616,0.4812623566272212
K18,2024/2025,2024-09-02,2.111986048081342,4.816579781326593,,
K18,2024/2025,2024-09-03,1.3415458529603248,3.05951047411152,,
K18,2024/2025,2024-09-04,0.7451620662913603,1.6994139727424171,,
K18,2024/2025,2024-09-05,0.9710680643717448,2.214612325032552,,
K18,2024/2025,2024-09-06,1.122799742455576,2.6827425489238665,0.418513765522078,0.4714669620289522
K18,2024/2025,2024-09-07,1.1985819199505974,2.8638844209558822,,
K18,2024/2025,2024-09-08,1.0184774959788605,2.433505937164905,,
K18,2024/2025,2024-09-09,1.5241450889437806,3.641652425130209,,
K18,2024/2025,2024-09-10,1.68262092739928,4.020360310872396,,
K18,2024/2025,2024-09-11,1.7601267496744792,4.0147118661917895,0.4384078231512331,0.4471605712292241
K18,2024/2025,2024-09-12,1.049942689783433,2.394851235782399,,
K18,2024/2025,2024-09-13,1.0373707939596737,2.366180419921875,,
K18,2024/2025,2024-09-14,1.3554060692880667,3.0916215485217524,,
K18,2024/2025,2024-09-15,0.8888364305683211,2.027385487275965,,
K18,2024/2025,2024-09-16,1.346536075367647,3.1328262628293504,0.4298138337976792,0.4418505500344669
K18,2024/2025,2024-09-17,1.2620711981081496,2.9363397336473653,,
K18,2024/2025,2024-09-18,0.5532120349360448,1.2871330111634498,,
K18,2024/2025,2024-09-19,1.1917326684091605,2.772674560546875,,
K18,2024/2025,2024-09-20,1.7769130631989123,4.134184594247856,,
K18,2024/2025,2024-09-21,1.988807528626685,4.670116349762561,0.4258368249033011,0.4306604721966912
K18,2024/2025,2024-09-22,2.150737388461244,5.050294165517769,,
K18,2024/2025,2024-09-23,1.9735209147135415,4.6342620849609375,,
K18,2024/2025,2024-09-24,1.3178351907169117,3.094552432789522,,
K18,2024/2025,2024-09-25,1.0850368574553846,2.5478898590686274,,
K18,2024/2025,2024-09-26,1.1796828625248927,2.6433793610217524,0.4462675954781326,0.4120684605018765
K18,2024/2025,2024-09-27,1.361954932119332,3.05183380725337,,
K18,2024/2025,2024-09-28,0.6978825587852329,1.5637613932291667,,
K18,2024/2025,2024-09-29,0.8084595624138328,1.811526429419424,,
K18,2024/2025,2024-09-30,0.9441055597043504,2.115462957643995,,
K18,2024/2025,2024-10-01,1.1559695075539982,2.5902243221507355,,
K18,2024/2025,2024-10-02,2.1354747099034928,4.785102395450368,,
K18,2024/2025,2024-10-03,2.7762642654718137,6.220870672487745,,
K18,2024/2025,2024-10-04,2.6076681099685968,5.8433251474417895,,
K18,2024/2025,2024-10-05,2.411105885225184,5.402883492264093,,
K18,2024/2025,2024-10-06,2.4741011974858305,5.562611299402573,0.4447791155646829,0.4346435397279029
K18,2024/2025,2024-10-07,2.8135986328125,6.325672822840073,,
K18,2024/2025,2024-10-08,1.8020797430300248,4.051627963196998,,
K18,2024/2025,2024-10-09,1.3501694623161764,3.035535924574908,,
K18,2024/2025,2024-10-10,1.3566350001914829,3.0500691731770835,,
K18,2024/2025,2024-10-11,1.7376032810585171,4.0620398427925855,0.427762274648629,0.4700428083831188
K18,2024/2025,2024-10-12,1.610827128092448,3.765613929898131,,
K18,2024/2025,2024-10-13,1.620382271560968,3.787984810623468,,
K18,2024/2025,2024-10-14,1.9586459889131436,4.578648286707261,,
K18,2024/2025,2024-10-15,2.929279402190564,6.847737630208333,,
K18,2024/2025,2024-10-16,2.47798126819087,5.633790259267769,0.439827937705844,0.4827547260359222
K18,2024/2025,2024-10-17,1.3553984398935357,3.081397860657935,,
K18,2024/2025,2024-10-18,1.7572177064185048,3.994936475566789,,
K18,2024/2025,2024-10-19,1.780079860313266,4.0463529100605085,,
K18,2024/2025,2024-10-20,2.1510647044462314,4.890263576133578,,
K18,2024/2025,2024-10-21,2.542550479664522,5.779841404335172,,
K18,2024/2025,2024-10-22,2.729828778435202,6.206041523054535,,
K18,2024/2025,2024-10-23,2.706449022480086,6.153325099571078,,
K18,2024/2025,2024-10-24,2.102901383942249,4.781037872912837,,
K18,2024/2025,2024-10-25,2.257139318129596,5.131555295458027,,
K18,2024/2025,2024-10-26,2.615726844937193,5.683328067555147,0.4602360444910386,0.5098690706140855
K18,2024/2025,2024-10-27,1.0702012005974264,2.32529494341682,,
K18,2024/2025,2024-10-28,1.400648229262408,3.0432757209329044,,
K18,2024/2025,2024-10-29,1.7771619908949907,3.861359839345895,,
K18,2024/2025,2024-10-30,2.77520871629902,6.029921587775736,,
K18,2024/2025,2024-10-31,2.6237601485906863,6.030074774050245,0.4351085588043811,0.5626000049067479
K18,2024/2025,2024-11-01,2.392596076516544,5.498776304955576,,
K18,2024/2025,2024-11-02,1.8798267140108,4.320296642827053,,
K18,2024/2025,2024-11-03,1.9064878575942092,4.381524179496017,,
K18,2024/2025,2024-11-04,1.2480211444929534,2.868173038258272,,
K18,2024/2025,2024-11-05,1.8994134641161151,4.190382415173101,0.4533026078168083,0.5966861201267616
K18,2024/2025,2024-11-06,2.565058988683364,5.65872132544424,,
K18,2024/2025,2024-11-07,3.1895398906632964,7.036389519186581,,
K18,2024/2025,2024-11-08,2.7668914794921875,6.103936288871017,,
K18,2024/2025,2024-11-09,2.9300650802313117,6.463982675589767,,
K18,2024/2025,2024-11-10,1.5361770929074754,3.389083563112745,,
K18,2024/2025,2024-11-11,2.791148466222426,6.157500023935356,,
K18,2024/2025,2024-11-12,2.2885971069335938,5.048755122166054,,
K18,2024/2025,2024-11-13,2.727818208582261,6.017693613089767,,
K18,2024/2025,2024-11-14,3.227470248353248,7.120022642846201,,
K18,2024/2025,2024-11-15,3.2515982833563117,6.500779095818015,0.5001858355952244,0.5421072642008463
K18,2024/2025,2024-11-16,2.8819316789215685,5.7617043887867645,,
K18,2024/2025,2024-11-17,3.0394735897288605,6.076696059283088,,
K18,2024/2025,2024-11-18,2.604346181832108,5.206750009574142,,
K18,2024/2025,2024-11-19,3.0370136335784315,6.071785721124387,,
K18,2024/2025,2024-11-20,2.8539111567478552,5.836586746515012,0.4889729817708333,0.5404041140687232
K18,2024/2025,2024-11-21,2.797484753178616,5.721118403416054,,
K18,2024/2025,2024-11-22,2.1635003183402266,4.424565932329963,,
K18,2024/2025,2024-11-23,2.6143864650352326,5.346676695580576,,
K18,2024/2025,2024-11-24,3.021089142444087,6.178442861519608,,
K18,2024/2025,2024-11-25,2.3475234087775734,4.458039526845894,0.5265793893851486,0.5399239484001609
K18,2024/2025,2024-11-26,1.5694865806429994,2.980506747376685,,
K18,2024/2025,2024-11-27,2.1321964637905944,4.049127915326287,,
K18,2024/2025,2024-11-28,3.4105661429610907,6.476806640625,,
K18,2024/2025,2024-11-29,3.5076832490808822,6.661251292509191,,
K18,2024/2025,2024-11-30,3.2535286697686887,6.330407236136642,0.5139472063849954,0.5427946950875077
K18,2024/2025,2024-12-01,3.018093931908701,5.872332404641544,,
K18,2024/2025,2024-12-02,2.6914607029335174,5.236803241804535,,
K18,2024/2025,2024-12-03,2.2846468757180607,4.445282879997702,,
K18,2024/2025,2024-12-04,2.946338129978554,5.732731837852328,,
K18,2024/2025,2024-12-05,2.4529526654411766,4.772684733072917,,
K18,2024/2025,2024-12-06,1.0015059826420802,1.9486673392501528,,
K18,2024/2025,2024-12-07,2.7981525495940565,5.444380217907476,,
K18,2024/2025,2024-12-08,3.0019597072227326,5.84094477634804,,
K18,2024/2025,2024-12-09,3.466486912147672,6.744781494140625,,
K18,2024/2025,2024-12-10,2.750528672162224,6.326026467715993,0.4347934348910462,0.5469990898581112
K18,2024/2025,2024-12-11,2.550496120078891,5.865970387178309,,
K18,2024/2025,2024-12-12,1.802533617206648,4.145731009689032,,
K18,2024/2025,2024-12-13,1.822234808229933,4.191027473000919,,
K18,2024/2025,2024-12-14,2.6700337727864585,6.140903846890319,,
K18,2024/2025,2024-12-15,1.143783120548024,2.630659215590533,,
K18,2024/2025,2024-12-16,2.099043154249004,4.827664244408701,,
K18,2024/2025,2024-12-17,1.913965861002604,4.4020056631050855,,
K18,2024/2025,2024-12-18,2.728540158739277,6.275467218137255,,
K18,2024/2025,2024-12-19,2.773983824486826,6.380000095741422,,
K18,2024/2025,2024-12-20,2.762249516505821,5.825903200635723,0.474127077588848,0.5268336277382046
K18,2024/2025,2024-12-21,3.1543025596469056,6.652812882965686,,
K18,2024/2025,2024-12-22,3.334648581112132,7.033145680147059,,
K18,2024/2025,2024-12-23,2.6224317363664214,5.531036376953125,,
K18,2024/2025,2024-12-24,3.7994576248468137,8.013479195389094,,
K18,2024/2025,2024-12-25,4.096275179993873,8.163358800551471,0.5017850539263558,0.5077449574190027
K18,2024/2025,2024-12-26,4.102363736021752,8.175667557061887,,
K18,2024/2025,2024-12-27,2.460496790268842,4.903456444833793,,
K18,2024/2025,2024-12-28,3.111165962967218,6.200152228860294,,
K18,2024/2025,2024-12-29,2.9462788899739585,5.871566473268995,,
K18,2024/2025,2024-12-30,2.902730605181526,5.784750545726103,,
K18,2024/2025,2024-12-31,2.8736126469630823,5.726716284658394,,
K18,2024/2025,2025-01-01,3.0423422420726105,6.063006232766544,,
K18,2024/2025,2025-01-02,3.0772705078125,6.1325845157398895,,
K18,2024/2025,2025-01-03,3.277667475681679,6.531936944699755,,
K18,2024/2025,2025-01-04,3.307479559206495,6.311340930415135,0.5240580240885416,0.502803690293256
K18,2024/2025,2025-01-05,2.729358149509804,5.208191516352635,,
K18,2024/2025,2025-01-06,3.085445628446691,5.887637867647059,,
K18,2024/2025,2025-01-07,2.971725164675245,5.670641730813419,,
K18,2024/2025,2025-01-08,2.680738262101716,5.115407307942708,,
K18,2024/2025,2025-01-09,2.9286852069929536,5.588521321614583,,
K18,2024/2025,2025-01-10,2.772513595281863,5.29054469688266,,
K18,2024/2025,2025-01-11,2.976627424651501,5.679999856387868,,
K18,2024/2025,2025-01-12,3.0018693512561274,5.728220023360907,,
K18,2024/2025,2025-01-13,3.694576487821691,7.049997367110907,,
K18,2024/2025,2025-01-14,2.0179443359375,3.850676293466605,,
K18,2024/2025,2025-01-15,2.718129176719516,5.186796898935356,,
K18,2024/2025,2025-01-16,3.5310851452397367,6.738000009574142,,
K18,2024/2025,2025-01-17,3.623469932406557,6.9142432119332105,,
K18,2024/2025,2025-01-18,3.020475499770221,5.76364195580576,,
K18,2024/2025,2025-01-19,2.875552177429199,5.811920166015625,0.4945927560329437,0.407386839389801
K18,2024/2025,2025-01-20,2.7687771320343018,5.596152511297488,,
K18,2024/2025,2025-01-21,3.8630199432373047,7.804521149280024,,
K18,2024/2025,2025-01-22,3.7647438049316406,7.610479616651348,,
K18,2024/2025,2025-01-23,2.9302635192871094,5.921290378944547,,
K18,2024/2025,2025-01-24,3.1180500703699447,5.938820034849877,0.5250284531537224,0.4553060344621247
K18,2024/2025,2025-01-25,3.380089254940257,6.437915278416054,,
K18,2024/2025,2025-01-26,3.241452086205576,6.17384547813266,,
K18,2024/2025,2025-01-27,2.73980712890625,5.218410117953432,,
K18,2024/2025,2025-01-28,4.240900974647672,8.077475155101103,,
K18,2024/2025,2025-01-29,3.7865068024280015,7.21199005725337,,
K18,2024/2025,2025-01-30,2.5606901879404105,4.877227783203125,,
K18,2024/2025,2025-01-31,2.098746505438113,3.997390148686428,,
K18,2024/2025,2025-02-01,2.9722732843137254,5.661166321997549,,
K18,2024/2025,2025-02-02,2.727928311217065,5.195766673368566,,
K18,2024/2025,2025-02-03,3.089200487323836,5.912282906326593,0.5225049187155331,0.4958579867493872
K18,2024/2025,2025-02-04,3.0206535189759496,5.781089633118873,,
K18,2024/2025,2025-02-05,2.1228278664981617,4.062796798406863,,
K18,2024/2025,2025-02-06,3.5763597675398286,6.844657748353248,,
K18,2024/2025,2025-02-07,3.717055376838236,7.113923914292279,,
K18,2024/2025,2025-02-08,2.76751708984375,5.411461923636642,0.5114164165422028,0.4952104605880438
K18,2024/2025,2025-02-09,3.298488841337316,6.449690276501226,,
K18,2024/2025,2025-02-10,3.752531463024663,7.337559120327818,,
K18,2024/2025,2025-02-11,4.0217141544117645,7.863920323988971,,
K18,2024/2025,2025-02-12,3.5578535491344976,6.956838570389093,,
K18,2024/2025,2025-02-13,2.713278377757353,5.305409150965073,,
K18,2024/2025,2025-02-14,2.710535386029412,5.299981809129902,,
K18,2024/2025,2025-02-15,3.616932887657016,7.072409835516238,,
K18,2024/2025,2025-02-16,3.5494552313112746,6.940370447495404,,
K18,2024/2025,2025-02-17,3.355130962297028,6.560374540441177,,
K18,2024/2025,2025-02-18,3.568318684895833,6.989229090073529,0.5105400833429075,0.4926923490038105
K18,2024/2025,2025-02-19,3.800345626531863,7.443759693818934,,
K18,2024/2025,2025-02-20,3.0456034342447915,5.965390074486826,,
K18,2024/2025,2025-02-21,2.392671921673943,4.686542585784314,,
K18,2024/2025,2025-02-22,2.5443228927313117,4.983576157513787,,
K18,2024/2025,2025-02-23,2.439892937155331,4.778997683057598,,
K18,2024/2025,2025-02-24,2.837276683134191,5.557392793543198,,
K18,2024/2025,2025-02-25,2.709890328201593,5.307839187921262,,
K18,2024/2025,2025-02-26,3.224038516773897,6.31497252221201,,
K18,2024/2025,2025-02-27,2.372752170936734,4.647498635684743,,
K18,2024/2025,2025-02-28,1.9223770440793504,3.7653925278607536,,
K18,2024/2025,2025-03-01,2.1738755469228708,4.257973465265012,,
K18,2024/2025,2025-03-02,3.38262191473269,6.625545726102941,,
K18,2024/2025,2025-03-03,2.8549571317784928,5.592024260876226,,
K18,2024/2025,2025-03-04,1.917994031719133,3.756769217696845,,
K18,2024/2025,2025-03-05,2.0763238645067403,4.066872391046262,,
K18,2024/2025,2025-03-06,1.9782429115445008,3.874783983417586,,
K18,2024/2025,2025-03-07,2.6609383377374387,5.211953555836397,,
K18,2024/2025,2025-03-08,2.779559565525429,5.444319182751226,,
K18,2024/2025,2025-03-09,2.031387927485447,3.978890213311887,,
K18,2024/2025,2025-03-10,2.169754626704197,4.225607479319853,0.5134728375603171,0.4928647957596124
K18,2024/2025,2025-03-11,3.005136527267157,5.852551030177696,,
K18,2024/2025,2025-03-12,3.0914073270909928,6.020623898973652,,
K18,2024/2025,2025-03-13,2.653393315333946,5.167452943091299,,
K18,2024/2025,2025-03-14,3.261447083716299,6.351701325061274,,
K18,2024/2025,2025-03-15,2.1725638894473804,4.231110815908394,,
K18,2024/2025,2025-03-16,2.0963169172698377,4.082599116306679,,
K18,2024/2025,2025-03-17,2.27953233905867,4.439430386412377,,
K18,2024/2025,2025-03-18,2.721131268669577,5.299442066865809,,
K18,2024/2025,2025-03-19,2.944417916092218,5.734301398782169,,
K18,2024/2025,2025-03-20,1.9723916147269456,3.8413091921338847,,
K18,2024/2025,2025-03-21,0.7244257459453508,1.4108396043964462,,
K18,2024/2025,2025-03-22,1.1777259976256127,2.293659584195006,,
K18,2024/2025,2025-03-23,1.1030237534466911,2.148160448261336,,
K18,2024/2025,2025-03-24,1.7392320819929534,3.387161853266697,,
K18,2024/2025,2025-03-25,1.4347727158490349,2.794231938380821,,
K18,2024/2025,2025-03-26,1.7573676015816482,3.422488343481924,,
K18,2024/2025,2025-03-27,2.4382304771273744,4.7484717275582105,,
K18,2024/2025,2025-03-28,2.2516021728515625,4.385032504212623,,
K18,2024/2025,2025-03-29,1.7249402812882966,3.359344482421875,,
K18,2024/2025,2025-03-30,1.6709747314453125,3.254235959520527,,
K18,2024/2025,2025-03-31,1.8099749696020984,3.524942435470282,,
K18,2024/2025,2025-04-01,1.4916130514705883,3.1131825166590072,0.4791199927236519,0.4972898445877374
K18,2024/2025,2025-04-02,2.0534566243489585,4.285840801164215,,
K18,2024/2025,2025-04-03,2.2022625792260264,4.59645918303845,,
K18,2024/2025,2025-04-04,2.1530854468252145,4.137892180798101,0.5203401154162837,0.4960752748975567
K18,2024/2025,2025-04-05,2.122607661228554,4.0792269239238665,,
K18,2024/2025,2025-04-06,2.301820343615962,4.423722809436274,,
K18,2024/2025,2025-04-07,1.8760685640222885,3.6053903617110903,,
K18,2024/2025,2025-04-08,0.515494327919156,0.9906569088206572,,
K18,2024/2025,2025-04-09,0.8529645882400811,1.6391701791800706,,
K18,2024/2025,2025-04-10,1.5282245710784317,2.9369189692478552,,
K18,2024/2025,2025-04-11,1.7602480720071232,3.3828448127297794,,
K18,2024/2025,2025-04-12,0.830411200429879,1.5958537681429994,,
K18,2024/2025,2025-04-13,1.152506809608609,2.214808295754825,,
K18,2024/2025,2025-04-14,1.1571748022939643,2.223794376148897,,
K18,2024/2025,2025-04-15,1.6764349843941482,3.221732943665748,,
K18,2024/2025,2025-04-16,1.6270686130897671,3.126884909237132,,
K18,2024/2025,2025-04-17,1.7634042478075214,3.3888582715801165,,
K18,2024/2025,2025-04-18,1.8968459484623927,3.645376766429228,,
K18,2024/2025,2025-04-19,1.3798340442133885,2.6517830642999387,,
K18,2024/2025,2025-04-20,1.5413474288641238,2.962112725949755,,
K18,2024/2025,2025-04-21,1.117496789670458,2.563306621476716,0.4359671274820964,0.4839723998425053
K18,2024/2025,2025-04-22,1.3799887264476105,3.165443270814185,,
K18,2024/2025,2025-04-23,1.278106390261183,2.9316878973269,,
K18,2024/2025,2025-04-24,1.4291911405675553,2.6855666216681984,0.5321831796683517,0.5536249946145451
K18,2024/2025,2025-04-25,1.4626630895278032,2.7484588623046875,,
K18,2024/2025,2025-04-26,1.6094677495021446,3.024347043504902,,
K18,2024/2025,2025-04-27,2.058271520278033,3.8676464604396448,,
K18,2024/2025,2025-04-28,1.4517110188802085,2.727793974034926,,
K18,2024/2025,2025-04-29,0.8428747887704887,1.583832086301317,,
K18,2024/2025,2025-04-30,1.008947783825444,1.895960190716912,,
K2,2022/2023,2022-08-01,,1.9158271241583216,,
K2,2022/2023,2022-08-02,,1.828277756496029,,
K2,2022/2023,2022-08-03,,1.501405831858598,,
K2,2022/2023,2022-08-04,,1.5532727320549895,,
K2,2022/2023,2022-08-05,,1.391599960748662,,
K2,2022/2023,2022-08-06,,2.2048053214563192,,
K2,2022/2023,2022-08-07,,2.0553969915400554,,
K2,2022/2023,2022-08-08,,2.0279038571521064,,
K2,2022/2023,2022-08-09,,2.089203386675587,,
K2,2022/2023,2022-08-10,,0.8657352173525984,,
K2,2022/2023,2022-08-11,,1.5120989551860324,,
K2,2022/2023,2022-08-12,,1.2650399392481009,,
K2,2022/2023,2022-08-13,0.8110535342390366,1.7056183367144335,0.4755826496946219,0.5816494009112785
K2,2022/2023,2022-08-14,0.6713069262425544,1.4117513414245944,,
K2,2022/2023,2022-08-15,0.9561255017696824,2.010531767955801,,
K2,2022/2023,2022-08-16,1.15741093250928,2.433654447945442,,
K2,2022/2023,2022-08-17,0.4579100213656768,0.962676327531509,,
K2,2022/2023,2022-08-18,0.4522924265150207,0.9510305836714432,,
K2,2022/2023,2022-08-19,0.6190675767087146,1.3019884646926796,,
K2,2022/2023,2022-08-20,0.7654801679579593,1.609800897250518,,
K2,2022/2023,2022-08-21,0.9637841493385272,2.026579630309047,,
K2,2022/2023,2022-08-22,1.0994370602771064,2.3117834270329767,,
K2,2022/2023,2022-08-23,1.595551211530991,3.378925133805249,0.4722155997766316,0.5596254886184608
K2,2022/2023,2022-08-24,1.5399088991281078,3.260717908321823,,
K2,2022/2023,2022-08-25,0.8023494488626554,1.6992561803996893,,
K2,2022/2023,2022-08-26,1.004779288781941,2.1280035366669545,,
K2,2022/2023,2022-08-27,0.8451320584966333,1.7898960851174033,,
K2,2022/2023,2022-08-28,0.8071685285199413,1.709410609461326,,
K2,2022/2023,2022-08-29,1.007566336110152,2.133893092034272,,
K2,2022/2023,2022-08-30,1.7929434591893991,3.7973862115849446,,
K2,2022/2023,2022-08-31,2.2598792650423,4.785653298731008,,
K2,2022/2023,2022-09-01,1.8801127902710637,3.981358986533149,,
K2,2022/2023,2022-09-02,1.0552519908926106,2.2348688452283323,,
K2,2022/2023,2022-09-03,1.1616254774905042,2.4600381587750344,,
K2,2022/2023,2022-09-04,0.8992729397768474,1.9045494458952004,,
K2,2022/2023,2022-09-05,0.9546746522682148,2.0218276556025554,,
K2,2022/2023,2022-09-06,1.1505673234633975,2.4366596706664363,,
K2,2022/2023,2022-09-07,1.5849457630136394,3.412329910868439,0.4644817120462491,0.5411544293988475
K2,2022/2023,2022-09-08,1.4674326859785047,3.159305804342196,,
K2,2022/2023,2022-09-09,1.3758753992575967,2.962181807881561,,
K2,2022/2023,2022-09-10,0.7479970521031164,1.6103569578729282,,
K2,2022/2023,2022-09-11,0.8248919070754921,1.7759166738604972,,
K2,2022/2023,2022-09-12,1.22027545739274,2.602045385877072,0.4690290840949801,0.510649454527797
K2,2022/2023,2022-09-13,1.656465646311723,3.5319706194967195,,
K2,2022/2023,2022-09-14,1.9514281552140884,4.160784810946133,,
K2,2022/2023,2022-09-15,1.567852547155559,3.3427363443111187,,
K2,2022/2023,2022-09-16,1.3492341436733857,2.876696844785912,,
K2,2022/2023,2022-09-17,0.7170913443380956,1.529051554137172,,
K2,2022/2023,2022-09-18,1.1167068059931802,2.381286283882942,,
K2,2022/2023,2022-09-19,1.2565395291997583,2.6793757486079937,,
K2,2022/2023,2022-09-20,1.4291398696477902,3.047209850332355,,
K2,2022/2023,2022-09-21,1.7931859137603592,3.823430013920062,,
K2,2022/2023,2022-09-22,1.26684696766553,2.701288381334168,,
K2,2022/2023,2022-09-23,1.1159174797943283,2.3794467989252417,,
K2,2022/2023,2022-09-24,1.2736942860303004,2.715801428694751,,
K2,2022/2023,2022-09-25,1.4385817722720995,3.067358533321823,,
K2,2022/2023,2022-09-26,1.1927906689722894,2.5433378272293683,,
K2,2022/2023,2022-09-27,1.5941635890560255,3.493921100763985,0.4562872365034746,0.4833833473163415
K2,2022/2023,2022-09-28,1.5804864872885014,3.463859431651416,,
K2,2022/2023,2022-09-29,1.5443014071132597,3.384637822103764,,
K2,2022/2023,2022-09-30,1.2610890931187413,2.7638637479497583,,
K2,2022/2023,2022-10-01,1.5426150158623964,3.380924793896754,,
K2,2022/2023,2022-10-02,2.125808294306802,4.575352789947341,0.4646514555367317,0.4911066972089736
K2,2022/2023,2022-10-03,1.271876382564313,2.7375596188708564,,
K2,2022/2023,2022-10-04,1.5047556840253795,3.2386508330455803,,
K2,2022/2023,2022-10-05,1.624177880050069,3.495636492144337,,
K2,2022/2023,2022-10-06,1.0967866676288416,2.36071440132942,,
K2,2022/2023,2022-10-07,2.566498477155991,5.516460608382252,0.4652603739532976,0.5152791481650336
K2,2022/2023,2022-10-08,2.11347278573895,4.542629515927141,,
K2,2022/2023,2022-10-09,2.3745194745985843,5.10371053284703,,
K2,2022/2023,2022-10-10,1.811251982799551,3.893009080412638,,
K2,2022/2023,2022-10-11,1.9077859952304903,4.100567053694752,,
K2,2022/2023,2022-10-12,1.7925637598195787,3.885929002287638,0.4613064086239641,0.4947423355355447
K2,2022/2023,2022-10-13,1.3079006131841333,2.8352526248489296,,
K2,2022/2023,2022-10-14,2.2523341732130526,4.882712685600829,,
K2,2022/2023,2022-10-15,1.3991302996050587,3.0330655429903315,,
K2,2022/2023,2022-10-16,2.1293446240504146,4.61607537875518,,
K2,2022/2023,2022-10-17,2.0031239209254146,4.342460168659358,,
K2,2022/2023,2022-10-18,2.026061337297134,4.392132332311809,,
K2,2022/2023,2022-10-19,2.420864716419199,5.248063061118785,,
K2,2022/2023,2022-10-20,1.9188761842843576,4.159779248316644,,
K2,2022/2023,2022-10-21,2.226472127503453,4.82673805194665,,
K2,2022/2023,2022-10-22,2.912293492101174,6.2079322772790055,0.4691505221372151,0.5461460345357821
K2,2022/2023,2022-10-23,2.779178682611792,5.924116777451657,,
K2,2022/2023,2022-10-24,2.4232880818909703,5.165482831923343,,
K2,2022/2023,2022-10-25,1.8559138682665743,3.9561180831319054,,
K2,2022/2023,2022-10-26,2.673947834836844,5.6997717757251385,,
K2,2022/2023,2022-10-27,2.089490690284012,4.668530543206146,0.4475738778298731,0.5462455117241454
K2,2022/2023,2022-10-28,2.7709423086261222,6.191064318240676,,
